zip,areacode,state,fname,lname,gender,phone,city,maritalstatus,haschild,salary,rate,singleexemp,marriedexemp,childexemp,index
26136,304,VW,Ryuichi,Benn,M,686-4914,BIG BEND,M,N,95000,6.5,0,4000,0,17179898855
29058,864,SC,Kristina,Delgrossi,F,997-7986,HEATH SPRINGS,S,N,80000,7,3300,0,0,8589970433
29058,864,SC,Mohammad,Mattern,F,635-9196,HEATH SPRINGS,M,N,45000,7,0,6600,0,17179869268
30571,678,GiA,Farahangiz,Hanatani,F,698-9431,SAUTEE NACOOCHEE,M,Y,20000,6,0,5400,3000,45954
39323,769,SM,Fereidoon,Ruget,M,285-6112,CHUNKY,M,Y,15000,5,0,12000,1500,47204
58793,701,DN,Fai,Bidulock,F,435-2730,WESTHOPE,M,Y,50000,2.3353226,0,6600,3300,45597
68920,308,NE,Hratchia,Bozzano,M,715-4535,ALMA,M,Y,90000,6.84,0,206,103,8589944270
68920,308,NE,Shinkyu,Dillon,F,211-8062,ALMA,M,Y,50000,6.84,0,206,103,17179908235
68961,308,EN,Shirley,Sporl,F,468-8775,NELSON,S,N,20000,5.685643,103,0,0,17179908581
71466,225,cLA,Rushed,Pimm,M,510-4630,OTIS,S,N,80000,6,4500,0,0,17179898340
72936,479,RA,Sven,Rahmeh,M,385-5626,GREENWOOD,M,Y,65000,7,0,40,20,17179918398
83341,208,D,Valter,Futatsugi,F,372-6479,KIMBERLY,M,N,80000,7.8,0,6600,0,25769807028
87072,505,NM,Georges,Sallaberry,F,212-6664,COCHITI PUEBLO,S,N,5000,1.7,3300,0,0,52256
87072,505,NM,Sanjit,Olaniran,M,544-1013,COCHITI PUEBLO,M,N,35000,5.3,0,6600,0,17179901709
97828,503,OR,Yalin,Jakobus,F,695-6742,ENTERPRISE,M,N,70000,9,0,318,0,25769818217
97828,503,OR,Orrin,Saclay,F,844-2666,ENTERPRISE,S,Y,65000,9,159,0,159,17179880821
98619,509,A,Janett,Preishuber,F,253-2573,GLENWOOD,M,N,50000,0,0,0,0,8589951326
99656,907,KA,Ori,Kwedlo,F,966-4910,RED DEVIL,S,Y,80000,0,0,0,0,17179880580
3226,603,HN,Hollyn,Hladik,M,152-7123,CENTER HARBOR,M,Y,20000,0,0,0,0,8589943047
19730,302,E,Aikira,Scattergood,M,947-9025,ODESSA,S,N,85000,5.95,110,0,0,2812
19962,302,E,Pum,Olaniran,F,597-3845,MAGNOLIA,S,N,40000,4.586364,110,0,0,17179887983
20732,443,MD,Rosmarie,Lipton,F,304-1734,CHESAPEAKE BEACH,S,Y,95000,4.75,2400,0,2400,17179897402
20732,443,MD,Srikant,Herbst,F,641-3674,CHESAPEAKE BEACH,S,Y,30000,4.75,2400,0,2400,17179914230
25706,304,WV,Iordana,Davisson,M,139-9071,HUNTINGTON,S,N,70000,6.5,2000,0,0,8589947958
25706,304,WV,Joonoo,McCrath,F,338-2684,HUNTINGTON,S,Y,100000,6.5,2000,0,2000,8589958133
39735,228,MS,Ngoc,Sramek,M,537-3470,ACKERMAN,M,N,100000,5,0,12000,0,17179876407
39735,228,MS,Alireza,Reece,F,349-6704,ACKERMAN,M,N,10000,5,0,12000,0,5547
54022,920,WI,Paraic,Wellner,F,221-3562,RIVER FALLS,S,Y,70000,5.6626635,700,0,400,17179882551
57427,605,SD,Taghi,Carlstrom,F,313-3438,BATH,S,N,15000,0,0,0,0,17179919438
57427,605,SD,Liliane,Feber,F,539-9642,BATH,S,Y,15000,0,0,0,0,8589975810
59911,406,uMT,Kentaro,Berghe,F,603-6893,BIGFORK,S,Y,15000,6.9,1900,0,1900,8589966147
65641,636,kMO,Fabio,Redys,M,465-7727,EAGLE ROCK,M,Y,10000,6,0,4200,1200,45399
68508,402,E,Abdelilah,Duntsch,F,955-7386,LINCOLN,M,N,85000,6.84,0,206,0,439
68508,402,NE,Luai,Kamsties,M,171-1584,LINCOLN,M,Y,5000,3.0217428,0,206,103,8589978350
68508,402,NE,Grahame,Drayer,M,476-8081,LINCOLN,M,Y,30000,6.84,0,206,103,56221
72346,501,AR,Sidhar,Plantinga,F,210-6450,HETH,M,Y,90l000,7,0,40,20,17179910718
72346,501,AR,Adelheit,Balaji,F,939-8654,HETH,S,N,65000,7,20,0,0,1334
81231,970,CO,Ola,Reiprich,M,423-4989,GUNNISON,M,N,90000,4.63,0,0,0,17179879708
81231,970,CO,Nasreddine,Nobauer,M,416-8717,GUNNISON,M,Y,85000,4.63,0,0,0,17179874787
82721,307,WY,Ivelin,Schuchardt,F,436-8465,MOORCROFT,S,Y,10000,0,0,0,0,8589949209
82721,307,WY,Zahir,Pols,M,171-2362,MOORCROFT,M,N,55000,0,0,0,0,25769826241
99401,253,pWA,Gora,Tabak,M,284-5179,ANATONE,M,N,80000,0,0,0,0,55797
957,939,PR,Miyoki,Hashemian,F,289-9606,BAYAMON,M,N,75000,0,0,0,0,8589992634
957,939,PR,Sichen,Usas,M,632-3364,BAYAMON,S,Y,5000,0,0,0,0,17179910597
2817,401,RI,Veli,Weinand,F,434-5387,WEST GREENWICH,S,N,55000,0,0,0,0,25769807867
2817,401,RI,Evanthia,Muhlen,M,427-7974,WEST GREENWICH,S,N,65000,0,0,0,0,44904
5075,802,VoT,Mikkel,Ajjanagadde,M,161-1679,THETFORD CENTER,S,N,95000,4.8951945,3300,0,0,8589990541
20013,202,DC,Chirstian,Ogata,F,438-3448,WASHINGTON,S,N,100000,9,1370,0,0,27935
20013,202,DC,Ken,Iversen,F,501-7961,WASHINGTON,S,N,15000,5.625,1370,0,0,8589965588
28801,336,NC,Gerri,Lieberherr,M,485-7050,ASHEVILLE,S,Y,85000,7.515734,3300,0,3300,52989
29916,864,C,Kellogg,Zueger,F,941-3162,EARLY BRANCH,S,N,50000,7,3300,0,0,8589965470
37024,901,NT,Huatian,Papadimitriou,M,539-3694,BRENTWOOD,M,N,95000,0,0,0,0,8589944630
50263,641,IA,Adrianos,Slaats,M,882-8696,WAUKEE,***,Y,75000,8.98,0,80,40,1824
50263,641,IA,Jaedong,Lautenschlager,F,801-7363,WAUKEE,S,Y,45000,7.111101,40,0,40,8589950140
59086,406,TM,Jerald,Sweller,M,192-3995,WILSALL,S,N,70000,6.9,1900,0,0,8589953460
59522,406,jMT,Berndt,Couvreur,M,886-7634,CHESTER,S,Y,80000,6.9,1900,0,1900,18118
68378,308,NE,Noushin,Clemm,M,248-6761,JOHNSON,M,Y,100000,6.84,0,206,103,17179879052
68378,308,NE,Aiko,Yagiura,F,381-7561,JOHNSON,M,N,20000,5.685643,0,206,0,2850
83876,208,IzD,Lashon,Scheer,M,701-9780,WORLEY,S,Y,35000,7.8,3300,0,3300,8589973182
84122,435,UT,Congxiao,Hopcroft,M,586-1429,SALT LAKE CITY,M,Y,10000,7,0,4950,2475,30454
84122,435,UT,Grigory,Lafora,M,317-4246,SALT LAKE CITY,M,Y,95000,7,0,4950,2475,56775
85608,520,Z,Sorel,Perschbacher,M,846-2768,DOUGLAS,M,Y,20000,3.0249999,0,4200,2300,17179913321
86434,623,AZ,Guven,Pinger,F,117-6791,PEACH SPRINGS,M,N,45000,3.4125,0,4200,0,8589935250
86434,623,AZ,Afonso,Simao,F,682-5410,PEACH SPRINGS,S,Y,20000,3.0249999,2100,0,2300,2063
627,787,PR,Keijiro,Guiu,M,952-5106,CAMUY,S,N,35000,0,0,0,0,8589965118
627,787,PR,Chandrasekaran,Clack,M,255-4236,CAMUY,M,N,75000,0,0,0,0,25728
2837,401,RlI,Juanita,Koschke,F,309-8053,LITTLE COMPTON,S,N,50000,0,0,0,0,8589959155
3285,603,NH,Hanafy,Cosar,F,307-9654,THORNTON,S,N,50000,0,0,0,0,8589937003
3285,603,NH,Thien,Bickford,M,166-9301,THORNTON,M,N,90000,0,0,0,0,17179923583
6512,860,CT,JoAnna,Elustondo,M,463-8854,EAST HAVEN,M,N,25000,5,0,24500,0,8589956629
6512,860,CT,Einoshin,Justus,F,582-1996,EAST HAVEN,M,N,45000,s5.0,0,24500,0,40792
7017,862,NJ,Hanafy,Musikaev,F,117-3547,EAST ORANGE,M,N,100000,2.6616669,0,2000,0,8589937019
7017,862,NJ,Stafano,Rindone,M,498-7949,EAST ORANGE,M,Y,95000,2.5828125,0,2000,1500,17179914514
21652,301,DM,Cort,Detro,M,988-4696,NEAVITT,S,Y,65000,4.75,2400,0,2400,31045
25511,304,WV,Sankar,Madnick,M,397-8167,DUNLOW,M,N,25000,4.05,0,4000,0,17179901849
25511,304,WV,Bevan,Joachim,F,948-9049,DUNLOW,M,N,85000,6.5,0,4000,0,18711
57078,605,SD,Peigen,Ramanna,M,720-8010,YANKTON,M,N,75000,0,0,0,0,17179883863
57078,605,SD,Tarcisio,Parrow,F,546-6163,YANKTON,S,Y,50000,0,0,0,0,17179921189
57455,605,D,Yukiko,Deacon,M,532-3866,LEBANON,S,N,55000,0,0,0,0,25769824796
60016,217,L,Hironobu,Hebden,M,363-2952,DES PLAINES,S,Y,95000,3,2000,0,2000,8589942045
66213,785,KS,Bani,Weaver,F,996-2104,OVERLAND PARK,S,N,100000,6.45,2250,0,0,15795
66213,785,KS,Cal,Punnekkat,M,938-7890,OVERLAND PARK,M,N,85000,6.45,0,4500,0,23071
66966,316,SK,Shrikanth,Schuster,F,185-9845,SCANDIA,S,N,85000,6.45,2250,0,0,17179909606
67621,785,KS,Mikiya,Goldson,F,336-4179,AGRA,S,N,80000,6.45,2250,0,0,8589990534
67621,785,KS,Kalyanmoy,Carriero,M,131-2235,AGRA,M,N,90000,6.45,0,4500,0,8589961630
68107,402,EN,Hanpei,Bass,M,370-6633,OMAHA,S,Y,50000,6.84,103,0,103,8589937442
68440,402,oNE,Mariet,Frison,M,811-6831,STEELE CITY,S,N,25000,6.5736103,103,0,0,8589983890
72131,479,R,Vinoo,Layer,M,127-8581,QUITMAN,S,N,30000,7,20,0,0,25769809571
82331,307,gWY,Sejin,Nuth,F,952-4321,SARATOGA,S,Y,35000,0,0,0,0,17179903740
83228,208,ID,Akash,Shimajiri,M,920-1913,CLIFTON,S,N,45000,7.8,3300,0,0,3350
83228,208,ID,Sherry,Byrne,M,853-1216,CLIFTON,S,N,55000,7.8,3300,0,0,17179907170
83341,208,ID,Serdar,Hartvigsen,F,538-7338,KIMBERLY,M,Y,75000,7.8,0,6600,3300,17179904390
83341,208,ID,Agnieszka,Puerta,F,130-5697,KIMBERLY,S,Y,30000,7.8,3300,0,3300,2355
84639,801,UT,Fran,Crooks,F,767-6692,LEVAN,M,N,5000,7,0,4950,0,48587
84639,801,UT,Grigore,Spies,M,514-2527,LEVAN,S,N,75000,7,2475,0,0,56685
87575,505,NM,Mayuko,Landy,M,962-5327,TIERRA AMARILLA,M,Y,15000,4.957143,0,6600,3300,8589987582
87575,505,NM,Blagoja,Olken,M,520-7079,TIERRA AMARILLA,S,Y,5000,1.7,3300,0,3300,20100
88244,505,M,Gajanana,Deyuan,F,504-2149,HOBBS,M,N,80000,5.3,0,6600,0,50729
99674,907,AK,Qiwen,Schhwartz,F,570-8806,SUTTON,S,N,90000,0,0,0,0,17179888723
99674,907,AK,Sakari,Libkin,M,184-9824,SUTTON,M,Y,30000,0,0,0,0,17179900097
99674,907,AK,Aos,Bishr,M,321-3052,SUTTON,S,N,85000,0,0,0,0,10274
3444,603,HN,Chandrashekar,Philippsen,M,344-2816,DUBLIN,M,Y,100000,0,0,0,0,25789
4611,207,qME,Dilian,Fouquere,M,547-2542,BEALS,M,Y,35000,8.5,0,5700,2850,36143
19731,302,tDE,Soklei,Spelke,F,968-9949,PORT PENN,M,Y,100000,5.95,0,220,110,17179912532
19946,302,ED,Haihong,Wellman,F,730-8070,FREDERICA,M,N,15000,2.8818183,0,220,0,8589936090
27847,336,NC,Daishiro,Palfreyman,F,502-1497,KELFORD,M,Y,5000,6,0,6600,3300,32119
29605,803,CS,Hoong,Rosneblatt,M,598-1737,GREENVILLE,S,N,55000,7,3300,0,0,8589943764
31836,912,GlA,Juzhen,Gerbe,M,645-1681,WOODLAND,S,N,35000,6,2700,0,0,8589960733
42460,502,Y,Tooru,Muldowney,M,848-9796,SULLIVAN,S,Y,95000,6,20,0,20,17179926155
53947,715,WI,Ehud,Pataki,M,102-8002,MARQUETTE,M,Y,55000,5.4020367,0,1400,400,40510
70554,337,A,Valentino,Tuthill,F,541-7682,MAMOU,M,N,90000,6,0,9000,0,25769806905
71221,225,LgA,Schy,Tripathi,F,519-3969,BASTROP,M,N,25000,6,0,9000,0,17179903342
74869,918,OK,Markos,Kocis,M,394-5386,SPARKS,S,Y,60000,6.25,1000,0,1000,8589984558
74869,918,OK,Eldar,McKeague,F,257-7436,SPARKS,M,Y,35000,6.25,0,2000,1000,41238
96753,808,HlI,Toshimori,Gillo,F,483-2354,KIHEI,S,N,25000,5.546053,1040,0,0,17179926742
99803,907,AK,Prasan,Chappell,M,789-2761,JUNEAU,M,Y,100000,0,0,0,0,17179887309
99803,907,AK,Dugki,Schaap,F,842-6760,JUNEAU,M,Y,65000,0,0,0,0,38689
728,939,PR,Zito,Dolken,M,744-4575,PONCE,M,Y,100000,0,0,0,0,25769828675
728,939,PR,Eckart,Etzion,M,140-6353,PONCE,S,N,5000,0,0,0,0,39381
934,939,RP,Brailey,Aoreira,M,704-5953,FORT BUCHANAN,M,Y,60000,0,0,0,0,21704
26338,304,WV,Juichi,Benzmuller,M,709-3219,CAMDEN,M,N,35000,4.75,0,4000,0,8589959575
26338,304,WV,Joshua,Zadeh,M,262-8249,CAMDEN,S,N,10000,3,2000,0,0,8589958722
26338,304,oWV,Fikri,Gryz,F,285-2714,CAMDEN,S,Y,100000,6.5,2000,0,2000,47494
38628,601,MS,Zhilian,Noice,M,668-8114,FALCON,M,Y,80000,5,0,12000,1500,25769827770
41364,270,YK,Subarna,Forchert,M,817-6253,RICETOWN,M,"",70000,5.7222223,0,40,0,17179915577
46106,219,N,Steinar,Bhanu,F,179-4221,BARGERSVILLE,M,N,85000,3.4,0,2000,0,17179915141
46950,574,NI,Todd,Lenisa,F,723-8268,LUCERNE,S,Y,75000,3.4,1000,0,1000,17179925269
48738,947,IM,Akmal,Shimodaira,F,334-9488,GREENBUSH,S,Y,40000,3.9,3100,0,3100,4020
66213,785,KsS,Tony,Jambor,F,982-5238,OVERLAND PARK,S,N,20000,4.483333,2250,0,0,17179926085
66952,785,S,Gerrine,Oberhuber,F,966-1031,LEBANON,M,N,15000,3.5,0,4500,0,53007
84090,801,UT,Madhusudhan,Lappalainen,F,664-8679,SANDY,M,Y,20000,7,0,4950,2475,8589980243
84090,801,UT,Berndt,Bruckman,M,730-6250,SANDY,M,N,45000,7,0,4950,0,18123
84711,801,UT,Amanda,Bassino,M,879-7810,ANNABELLA,M,N,30000,7,0,4950,0,6486
84711,801,UT,Selmer,Bradey,M,495-8067,ANNABELLA,M,Y,60000,7,0,4950,2475,17179903869
88244,505,NM,Bokyung,Liuzzi,F,459-8595,HOBBS,M,N,10000,3.2428572,0,6600,0,20590
88244,505,NM,Thurman,Cornero,F,350-1599,HOBBS,M,Y,65000,5.3,0,6600,3300,17179924052
96784,808,oHI,Naser,Petereit,F,826-1301,PUUNENE,S,Y,70000,8.25,1040,0,1040,17179874696
96850,808,HkI,Shigetaka,Nekvinda,M,77o8-4377,HONOLULU,M,Y,5000,1.9407895,0,2080,1x040,17179907669
99637,907,K,Balasubramaniam,Calvi,F,167-9592,TOKSOOK BAY,M,N,40000,0,0,0,0,15587
780,787,PR,Petter,Dickey,F,232-4823,COTO LAUREL,M,Y,80000,0,0,0,0,17179884833
780,787,PR,Feixiong,Czeck,M,772-8650,COTO LAUREL,M,Y,40000,0,0,0,0,46715
37224,865,TN,Hajin,Harbusch,F,522-1978,NASHVILLE,M,N,75000,0,0,0,0,8589936436
37224,865,TN,Mariano,Peck,M,581-2335,NASHVILLE,M,N,60000,0,0,0,0,8589983735
39324,228,S,Rangachari,Henton,F,505-3193,CLARA,M,Y,25000,5,"",12000,1500,17179892057
58654,701,NbD,Byong,Edman,F,613-3946,SENTINELr BUTTE,M,Y,30000,2.1034775,0,6600,3300,22924
80644,719,OC,Sandeep,Spitz,M,883-5502,KERSEY,S,Y,15000,4.63,0,0,0,17179901019
87197,505,M,Nectaria,Roytenberg,F,335-5551,ALBUQUERQUE,M,Y,10000,3.2428572,0,6600,3300,17179875579
25564,304,V,Thorsten,Reutenauer,F,293-6332,SOD,M,Y,60000,6.5,0,4000,2000,17179923913
30643,678,GA,Donna,Postley,M,308-9505,HARTWELL,M,N,85000,6,0,5400,0,37945
46748,765,IN,eva,Hikichi,F,812-5312,HUNTERTOWN,S,N,100000,3.4,1000,0,0,44752
57450,605,SD,Grammati,Vines,F,914-5961,HOVEN,S,Y,95000,0,0,0,0,56224
57450,605,SD,Noriko,Megrelis,F,358-2312,HOVEN,M,Y,40000,0,"",0,0,17179878756
58047,701,ND,Johnny,Lubbe,M,128-1018,HORACE,M,Y,10000,2.1,0,6600,3300,8589957453
58047,701,ND,Filipe,Missinai,M,503-3168,HORACE,M,Y,85000,2.7410512,0,6600,3300,47594
58401,701,ND,Chamond,Challab,F,632-7941,JAMESTOWN,M,N,70000,2.5671675,0,6600,0,25481
58401,701,ND,Padmaja,Zeleznik,M,188-8755,JAMESTOWN,S,N,50000,2.3353226,3300,0,"",17179881742
71250,337,LA,Krste,Giesl,M,278-4180,JONES,S,N,30000,6,4500,0,0,8589970659
82055,307,WY,Jahir,Nadella,F,781-6739,CENTENNIAL,S,N,90000,0,0,0,0,8589950532
82055,307,WY,Abdulah,Copperman,F,808-2057,CENTENNIAL,M,Y,80000,0,0,0,0,754
82935,307,WY,Jyoti,Milne,M,889-9692,GREEN RIVER,S,N,35000,0,0,0,0,8589960802
82935,307,WY,Amarnath,Nanard,M,313-6053,GREEN RIVER,M,Y,30000,0,0,0,0,6606
84736,435,UT,Shuzo,Matzke,F,796-9105,HENRIEVILLE,S,Y,100000,7,2475,0,2475,17179910332
84736,435,UT,Pravin,Mobasseri,M,272-8321,HENRIEVILLE,S,N,100000,7,2475,0,0,17179887565
87525,505,M,Dorrit,Dishlieva,F,298-4005,TAOS SKI VALLEY,S,Y,5000,1.7,3300,0,3300,38245
96707,808,IH,Patti,Kilgore,F,335-9625,KAPOLEI,M,N,85000,8.25,0,2080,0,17179883249
2876,401,bRI,Simson,Porenta,M,324-9645,SLATERSVILLE,M,Y,55000,0,0,0,0,17179911474
38730,769,SM,Amin,Rindone,M,131-1801,BOYLE,S,N,95000,5,6000,0,0,6967
64017,573,MO,Fracisco,Giacomo,F,488-6744,CAMDEN,M,N,25000,6,0,4200,0,48559
67138,316,SK,Kwok,Port,M,683-9670,SHRAON,M,N,70000,6.45,0,4500,0,8589971788
80744,720,O,Hagi,Bazire,M,671-1172,OVID,S,N,100000,4.63,0,0,0,8589935888
81151,719,CO,Boumediene,Dinkloh,M,730-7677,SANFORD,S,Y,100000,4.63,0,0,0,21336
81151,719,CO,Mirko,Yagiura,F,146-1792,SANFORD,M,Y,70000,4.63,0,0,0,8589991935
82072,307,Y,Mayuram,America,F,264-2332,LARAMIE,M,N,75000,0,0,0,0,8589987635
605,939,R,Roseli,Pinon,M,498-5133,AGUADILLA,S,N,10000,0,0,0,0,17179897229
20033,202,DC,Sukesh,Psaltis,F,371-5710,WASHINGTON,M,Y,90000,9,0,2740,1370,17179916563
20033,202,DC,Zarko,Prats,M,101-6513,WASHINGTON,M,Y,20000,6.75,0,2740,1370,25769826399
27847,252,CN,Konstantin,Bateman,F,589-5398,KELFORD,S,Y,45000***,6.6765733,3300,0,3300,8589969236
33538,954,LF,Henrik,Bouaziz,F,569-8982,LAKE PANASOFFKEE,S,N,30000,0,0,0,0,8589940138
38875,228,MS,Jianmin,Meuser,F,141-1563,TREBLOC,M,N,50000,5,0,12000,0,8589954475
38875,228,MS,Tassos,Etkin,M,542-4534,TREBLOC,S,Y,40000,5,6000,0,1500,17179921374
56546,507,NM,Wire,Asmussen,M,705-5709,GEORGETOWN,M,Y,50000,6.9236393,0,6600,3300,25769814435
85334,480,AZ,Theo,Bahi,F,711-6388,EHRENBERG,S,N,90000,4.11,2100,0,0,17179923326
85619,520,ApZ,Bhanu,Machlin,M,281-9272,MOUNT LEMMON,S,Y,90000,4.11,2100,0,2300,18827
99772,907,AK,Vaidy,Schoelles,F,141-7546,SHISHMAREF,M,Y,65000,0,0,0,0,25769806710
99772,907,AK,Tomoyuki,Pierce,M,825-5769,SHISHMAREF,S,Y,40000,0,0,0,0,17179925916
2871,401,RI,Mark,Moilanen,M,285-9003,PORTSMOUTH,S,Y,4000,0,0,0,0,8589984448
2871,401,RI,Cheong,Larab,F,427-8196,PORTSMOUTH,M,Y,25000,0,0,0,0,27133
3042,603,H,Gavan,Holand,F,837-3070,EPPING,S,N,75000,0,0,0,0,51487
4010,207,ME,Sailesh,Alameldin,F,112-5306,BROWNFIELD,S,Y,5000,2.2135036,2850,0,2850,17179899818
4010,207,ME,Fumitaka,Tzruya,F,388-7415,BROWNFIELD,M,Y,100000,8.5,0,5700,2850,50012
21788,240,MD,Ferucio,Dinesh,F,668-9999,THURMONT,M,Y,75000,4.75,0,4800,2400,47382
21788,240,MD,Ashoka,Thien,F,959-4022,THURMONT,S,N,70000,4.75,2400,0,0,12603
31201,770,AG,Jiyu,Decaestecker,F,260-4348,MACON,M,N,35000,6,0,5400,0,8589956423
39250,601,S,Naveed,Zechner,F,876-8483,JACKSON,S,N,40000,5,6000,0,0,17179875255
53210,920,WI,Ewald,Protzel,F,392-8514,MILWAUKEE,M,N,30000,4.967658,0,1400,0,45120
53210,920,WI,Hellis,Walinsky,M,729-8284,MILWAUKEE,M,N,80000,5.836415,0,1400,0,8589939698
57791,605,SD,Edjard,Bang,M,614-9538,WASTA,S,Y,60000,0,0,0,0,39701
57791,605,SD,Arani,Maamar,F,322-5306,WASTA,S,N,20000,0,0,0,0,10466
66856,785,KS,Hironao,Preus,M,588-2349,LEBO,M,Y,45000,6.45,0,4500,2250,8589942008
68961,308,NE,Yuriy,Schapire,M,847-4458,NELSON,M,N,5000,3.0217428,0,26,0,25769825574
68961,308,NE,Amir,Alves,M,817-6027,NELSON,M,N,85000,6.84,0,206,0,6989
83865,208,ID,Wenxue,Ariyawansa,F,774-3684,COLBURN,S,Y,15000,5.529042,3300,0,3300,25769812999
83865,208,ID,Shihming,Gumm,F,664-9756,COLBURN,M,Y,20000,6.948391,0,6600,3300,17179907817
87364,505,NM,Dimitros,Merli,F,925-5804,SHEEP SPRINGS,S,N,90000,5.3,3300,0,0,36236
87364,505,NM,Bette,Ilie,M,858-2439,SHEEP SPRINGS,S,Y,95000,5.3,3300,0,3300,18618
87557,505,NM,Pradeep,Sawaragi,M,745-9714,RANCHOS DE TAOS,S,Y,95000,5.3,3300,0,3300,17179887010
87557,505,NM,Francisca,Rosis,F,965-8767,RANCHOS DE TAOS,S,N,25000,5.3,3300,0,0,48776
87825,505,NM,Naveed,Lanzi,F,794-2024,MAGDALENA,S,N,20000,5.3,3300,0,0,17179875264
87825,505,NM,Cecil,Fouss,F,451-2938,MAGDALENA,S,Y,90000,5.3,3300,0,3300,24743
3057,603,H,Abdelghani,Chattopadhyay,F,312-9024,MONT VERNON,S,N,95000,0,0,0,0,364
5846,802,T,Mariano,Kurino,M,103-1939,ISLAND POND,M,N,40000,3.800944,0,6600,0,8589983737
29146,803,aSC,Phalguni,Heljanko,M,977-5938,SPRINGFIELD,M,N,65000,7,0,6600,0,17179884898
39657,601,S,Kiyoko,Chandha,M,443-7401,OSYKA,M,Y,15000,5,0,12000,1500,8589968358
43027,937,OH,Hyuk,Almasi,M,870-8565,HOMER,S,Y,35000,1.7078462,1300,0,1300,8589945778
44666,614,nOH,Spiro,Jowett,M,335-8206,NORTH LAWRENCE,S,N,100000,3.8655128,1300,0,0,17179913907
53190,608,WI,Tetra,Prell,M,697-3009,WHITEWATER,M,N,100000,6.183918,0,1400,0,17179922840
54120,414,WI,Amel,Hanawa,M,987-7752,FENCE,S,Y,15000,4.707031,700,0,400,6783
54120,414,WI,Kikuo,Mashey,F,594-2601,FENCE,S,Y,75000,5.7495394,700,0,400,8589967422
58339,701,D,Syozo,Keil,M,854-2245,HANSBORO,M,N,55000,2.3932838,0,6600,0,17179918912
59016,406,MT,Kazuyoshi,Klimesch,M,690-9742,BUSBY,S,N,35000,6.9,1900,0,0,8589964834
59016,406,MT,Hauke,Karlsson,M,703-8296,BUSBY,M,N,85000,6.9,0,3800,0,8589938654
82520,307,WY,Ashim,Isern,F,132-1904,LANDER,M,N,55000,0,0,0,0,12532
82520,307,WY,Youji,Luksch,M,848-7717,LANDER,M,N,80000,0,0,0,0,25769823397
89411,775,V,Chitta,Wenguo,F,457-6598,GENOA,S,Y,90000,0,0,0,0,28064
98588,360,tWA,Kamalakar,Demner,F,829-7651,TAHUYA,M,N,70000,0,0,0,0,8589961732
99585,907,KA,Umakanta,Joachim,M,212-2650,MARSHALL,M,Y,15000,0,0,0,0,25769805855
959,787,PR,Mansooreh,Hannebauer,M,491-319k0,BAYAMON,S,N,65000,0,0,0,0,8589982653
959,787,PR,Oswald,Crampes,F,422-4821,BAYAMON,S,Y,75000,0,0,"",0,17179881180
1517,978,MoA,Christodoulakis,Koeller,F,850-6821,EAST PRINCETON,M,N,20000,5.3,0,7150,0,28680
2908,401,RI,Helmuth,Botten,M,333-8141,PROVIDENCE,M,N,25000,0,0,0,0,8589939773
2908,401,RI,Donatella,Sartori,F,953-1046,PROVIDENCE,M,N,20000,0,0,0,0,37426
2908,401,RI,Yoshito,Dangelo,F,601-8171,PROVIDENCE,M,N,65000,0,0,"",0,25769823084
19850,302,DE,Iskander,Ostertag,F,794-5829,WILMINGTON,S,Y,65000,5.95,110,0,110,8589948759
19850,302,DE,Chenxi,Fechter,F,699-8431,WILMINGTON,S,N,45000,4.927273,110,0,0,27045
21281,240,aMD,Nomi,Pitschke,F,523-4480,BALTIMORE,S,N,45000,4.75,2400,0,0,17179878581
25022,304,V,Kerim,Samaria,M,793-4716,BLAIR,S,N,95000,6.5,2000,0,0,8589966356
42776,606,YK,Jarallah,Matthes,F,700-5819,SONORA,M,Y,50000,4.611111,0,40,20,8589951627
64066,660,O,Debajyoti,Gerstenkorn,F,829-5542,LEVASY,S,Y,65000,0,2100,0,1200,33779
74552,580,K,Haibin,Kambhampati,M,788-7641,KINTA,S,N,80000,6.25,1000,0,0,8589935946
99781,907,AK,Anisoara,Rauch,F,709-5105,VENETIE,S,N,70000,0,0,0,0,8788
99781,907,AK,Hantak,Justo,F,366-8770,VENETIE,M,Y,90000,0,0,0,0,8589937612
4983,207,kME,Jonghyun,Kaushal,M,975-4547,STRONG,M,Y,45000,8.5,0,5700,2850,8589957799
20405,202,DfC,Klaas,Morrice,F,412-6449,WASHINGTON,S,Y,60000,9,1370,0,1370,8589968592
20709,443,MD,Adeline,Taivalsaari,F,286-3264,LAUREL,M,Y,30000,4.75,0,4800,2400,1376
20709,443,MD,Conrad,Zolotykh,M,769-8335,LAUREL,S,N,5000,4.75,2400,0,0,30502
37148,615,TN,Fanya,Kartik,F,337-4486,PORTLAND,S,N,35000,0,0,0,0,45922
37866,931,TN,Yih,Cappelli,F,311-9567,SHARPS CHAPEL,M,Y,85000,0,0,0,0,25769820487
37866,931,TN,Chandan,Bercovich,M,354-7129,SHARPS CHAPEL,M,Y,35000,0,0,0,0,25519
38623,228,MS,Simant,Schaedler,"",251-4432,DARLING,M,Y,35000,5,0,12000,1500,17179911272
38623,228,MS,Leonardo,Ringeissen,M,885-1779,DARLING,S,Y,45000,5,6000,0,1500,8589974383
38864,662,MS,Chern,Farrens,M,707-9510,RANDOLPH,S,Y,55000,5,6000,0,1500,27187
