tno,fname,lname,gender,areacode,phone,city,state,zip,maritalstatus,haschild,salary,rate,singleexemp,marriedexemp,childexemp
13020,Zoran,Klutke,F,804,412-8464,BASTIAN,VA,24314,M,Y,35000,5.75,0,1800,900
13021,Jozo,Giunchiglia,M,603,977-2874,DEREFIELD,NH,3037,S,N,25000,0.0,0,0,0
13022,Elin,Ash,F,724,780-6829,WARREN CENTER,PA,18851,S,N,80000,3.07,0,0,0
13023,Kyo,Rusmann,F,203,178-1635,GREENWICH,CT,6832,S,N,45000,5.0,12750,0,0
13024,Carles,Schultze,M,540,142-4244,CHARLOTTESVILLE,VA,22904,S,N,95000,5.75,900,0,0
13025,Susannne,Banerji,F,860,214-2622,PLYMOUTH,CT,6782,S,Y,70000,5.0,12750,0,0
13026,Sangwook,Boese,F,234,307-7182,LONDONDERRY,OH,45647,S,Y,85000,3.36759,1300,0,1300
13027,Lek,Karlin,M,571,848-9753,FRANKLIN,VA,23851,S,N,50000,5.75,900,0,0
13030,Conrad,Hofstetter,M,207,869-3057,WEST PARIS,ME,4289,M,Y,25000,8.5,0,5700,2850
13037,Maged,Arent,M,859,841-5147,LEXINGTON,KY,40546,M,Y,50000,4.611111,0,40,20
13041,Lori,Sandrasegaran,M,802,965-9267,MONTGOMERY,VT,5470,M,Y,80000,4.5967627,0,6600,3300
13044,Imsong,Kapp,M,215,285-3232,FAIRHOPE,PA,15538,S,N,15000,3.07,0,0,0
13047,Sandy,Heping,F,859,964-5042,ESSIE,KY,40827,S,Y,55000,4.888889,20,0,20
13048,Prakash,Cucka,F,202,498-9782,WASHINGTON,DC,20453,S,N,15000,5.625,1370,0,0
13050,Johny,Goldweic,F,606,605-4744,WALLINS CREEK,KY,40873,S,Y,40000,4.0555553,20,0,20
13051,Bosheng,Pinkas,M,862,638-7931,BEDMINSTER,NJ,7921,S,N,35000,1.6365625,1000,0,0
13052,Emil,Fenstermacher,M,802,171-7534,BENSON,VT,5731,S,N,20000,3.6,3300,0,0
13053,Sujay,Neuhaus,F,845,704-1233,SENECA CASTLE,NY,14547,M,Y,15000,4.040549,0,0,1000
13054,Einar,Sirmakessis,F,860,725-5887,ANSONIA,CT,6401,S,N,10000,0.0,12750,0,0
13055,Harmen,Kahabka,M,706,711-6210,TYBEE ISLAND,GA,31328,S,N,65000,6.0,2700,0,0
13058,Stuart,Scherz,F,205,696-3419,SILVERHILL,AL,36576,M,N,5000,5.0,0,3000,0
13059,Holgard,Giegerich,M,207,898-3752,BINGHAM,ME,4920,S,N,30000,8.5,2850,0,0
13060,Fouzia,Perfilyeva,M,615,329-6583,MEMPHIS,TN,38122,S,N,100000,0.0,0,0,0
13061,Guilang,Busillo,M,313,465-2664,FLINT,MI,48503,M,Y,90000,3.9,0,6200,3100
13063,Khue,Pokorny,F,978,817-9541,empty,MA,1343,S,Y,50000,5.3,3575,0,1000
13064,Gurdeep,Kriebel,M,401,146-2193,EAST GREENWICH,RI,2818,S,Y,5000,0.0,0,0,0
13065,Baudouin,Villard,F,646,261-8823,ALBANY,NY,12244,S,Y,75000,4.3881097,0,0,1000
13068,Glauco,Brunt,M,774,132-8670,LYNN,MA,1904,M,N,40000,5.3,0,7150,0
13070,Crystal,Peha,F,804,343-3180,GASBURG,VA,23857,S,N,20000,5.75,900,0,0
13073,Miranda,Treseler,F,248,144-6520,TECUMSEH,MI,49286,M,N,25000,3.9,0,6200,0
13075,Ren,Alfaro,M,704,747-8028,ERWIN,NC,28339,M,Y,10000,6.0,0,6600,3300
13077,Lam,Arz,F,240,256-2483,HYATTSVILLE,MD,20784,S,Y,55000,4.75,2400,0,2400
13078,Sait,Proietti,M,478,356-4665,ATLANTA,GA,31126,S,N,80000,6.0,2700,0,0
13081,Ajoy,Nollmann,M,302,730-9130,SMYRNA,DE,19977,S,Y,95000,5.95,110,0,110
13082,Becky,Uthaisombut,M,802,983-9931,LUNENBURG,VT,5906,M,N,50000,3.9998987,0,6600,0
13085,Rochel,Perez,M,205,768-9491,CHAPMAN,AL,36015,M,Y,40000,5.0,0,3000,300
13089,Jifeng,Picton,M,603,928-4684,FREMONT,NH,3044,S,N,70000,0.0,0,0,0
13092,Lucio,Newstead,F,678,501-8879,WARESBORO,GA,31564,S,N,30000,6.0,2700,0,0
13094,Fatimah,Wybranietz,M,302,746-2631,MILLSBORO,DE,19966,S,Y,5000,2.2,110,0,110
13102,Manzur,Reifer,F,860,971-9117,WASHINGTON DEPOT,CT,6794,S,N,70000,5.0,12750,0,0
13103,Sirkka,Bednarek,F,860,494-9664,OXFORD,CT,6478,S,N,90000,5.0,12750,0,0
13104,Carlo,Lichtenecker,F,828,723-7648,MINNEAPOLIS,NC,28652,M,Y,50000,6.7814684,0,6600,3300
13108,Aisheng,Schachtel,M,301,874-7921,MECHANICSVILLE,MD,20659,M,N,20000,4.75,0,4800,0
13109,Msaki,Koperczak,F,304,988-5237,ETHEL,WV,25076,M,Y,65000,6.5,0,4000,2000
13110,Olac,Corte,M,980,210-9172,SHELBY,NC,28150,M,Y,20000,6.1520977,0,6600,0
13112,Swamy,Daly,M,706,138-3246,SENOIA,GA,30276,S,N,55000,6.0,2700,0,0
13113,Krys,Read,F,502,717-9845,PRESTON,KY,40366,S,N,25000,3.2222223,20,0,0
13114,Wibke,Trachtenberg,F,207,765-2307,EAST BALDWIN,ME,4024,S,N,30000,8.5,2850,0,0
13117,Xiaolong,Brazell,F,754,685-7051,PALM HARBOR,FL,34683,M,N,50000,0.0,0,0,0
13118,Shreekant,Yeung,F,207,575-5503,MILFORD,ME,4461,M,N,95000,8.5,0,5700,0
13121,Weizhen,Manthey,F,939,330-2652,DORAOD,PR,646,S,N,95000,0.0,0,0,0
13123,LouAnna,Cassez,M,540,625-9578,EXMORE,VA,23350,S,Y,60000,5.75,900,0,900
13124,Amokrane,Whitley,M,202,762-5117,WASHINGTON,DC,20013,S,N,70000,9.0,1370,0,0
13125,Malek,Fucik,M,919,760-5449,ENFIELD,NC,27823,M,Y,70000,7.201049,0,6600,3300
13127,Junguk,Hedger,M,401,696-3825,PASCOAG,RI,2859,M,N,100000,0.0,0,0,0
13128,Saugata,Beigel,F,703,158-6583,CHARLOTTESVILLE,VA,22901,S,N,55000,5.75,900,0,0
13129,Ala,Gutenmakher,M,305,405-2966,DAVENPORT,FL,33837,M,Y,70000,0.0,0,0,0
13130,Andrzej,Renz,M,704,466-9227,FORT BRAGG,NC,28307,S,Y,20000,6.1520977,3300,0,3300
13133,Chenyi,Farinas,M,304,151-4012,LEVELS,WV,25431,S,N,100000,6.5,2000,0,0
13134,Junxin,Rummel,M,251,228-2965,JASPER,AL,35504,M,N,15000,5.0,0,3000,0
13136,Werner,Hlineny,M,859,123-9098,ROCKFIELD,KY,42274,M,Y,35000,3.7777777,0,40,20
13137,Yoonjoon,Mobasher,F,302,871-8820,WILMINGTON,DE,19802,M,N,25000,3.5636363,0,220,0
13139,Kazi,Gessel,M,202,801-8252,WASHINGTON,CD,20211,S,N,80000,9.0,1370,0,0
13142,Cem,Lynn,F,502,540-8589,HEIDELBERG,KY,41333,S,N,80000,6.0,20,0,0
13144,Olgo,Biermann,M,912,676-5675,LAWRENCEVILLE,GA,30042,S,N,45000,6.0,2700,0,0
13145,Raanan,Standish,M,513,693-6150,LANGSVILLE,OH,45741,S,Y,35000,1.7078462,1300,0,1300
13147,Yoshikazu,Nitsch,M,302,250-4791,NEWARK,DE,19714,M,N,10000,2.540909,0,220,0
13150,Rosemarie,Baud,M,603,853-8804,KINGSTON,NH,3848,M,Y,100000,0.0,0,0,0
13151,Mohua,Birtle,M,443,930-8985,WOODSTOCK,MD,21163,M,N,90000,4.75,0,4800,0
13153,Steve,Travis,M,302,846-6549,BETHANY BEACH,DE,19930,S,Y,15000,2.8818183,110,0,110
13158,Bethina,Hiramatsu,F,603,376-5575,CENTER TUFTONBORO,NH,3816,M,Y,15000,0.0,0,0,0
13159,Daryl,Nepomniaschy,F,347,174-6543,ROCHESTER,NY,14610,S,Y,90000,4.475,0,0,1000
13163,Xudong,Tuminaro,F,770,568-2759,TURIN,GA,30289,S,Y,20000,6.0,2700,0,3000
13164,Jongin,Guillier,F,352,447-5522,HIALEAH,FL,33011,S,N,5000,0.0,0,0,0
13165,Chu,Linnemann,M,860,896-5384,FAIRFIELD,CT,6824,S,N,15000,5.0,12750,0,0
13166,Demosthenes,Lorie,M,202,243-8827,WASHINGTON,CD,20212,S,N,85000,9.0,1370,0,0
13169,Izumi,Escriba,F,302,314-9733,GEORGETOWN,DE,19947,M,Y,60000,5.95,0,0,110
13172,Masanori,Koike,M,724,272-3207,BENDERSVILLE,PA,17306,S,N,100000,3.07,0,0,0
13175,Tiina,Rayko,F,305,626-6017,LUTZ,FL,33559,M,Y,10000,0.0,0,0,0
13176,Gudmund,Bollacker,M,517,217-9269,BYRON,MI,48418,M,Y,85000,3.9,0,6200,3100
13178,Rodnay,Provost,M,252,429-6622,VANDEMERE,NC,28587,S,N,30000,6.361888,3300,0,0
13184,Kellyn,Wilhite,F,202,564-3708,WASHINGTON,CD,20058,M,N,55000,9.0,0,2740,0
13186,Truxton,Gottlieb,F,740,990-2875,AKRON,OH,44308,M,Y,85000,3.36759,0,2600,1300
13187,Moty,Vignat,M,302,629-3241,NEWARK,DE,19711,M,Y,10000,2.540909,0,220,110
13188,Gisbert,Esteva,M,229,911-2000,ATLANTA,GA,30322,S,N,35000,6.0,2700,0,0
13190,Malek,Ambriola,M,352,367-6761,TALLAHASSEE,FL,32313,M,Y,25000,0.0,0,0,0
13191,Teruji,Cho,F,939,587-9344,SAN JUAN,PR,906,M,Y,80000,0.0,0,0,0
13194,Muralidharan,Menhoudj,M,352,110-3158,WELAKA,FL,32193,S,N,20000,0.0,0,0,0
13196,Rabab,Camurati,M,912,945-8172,HAWKINSVILLE,AG,31036,S,Y,30000,6.0,2700,0,3000
13197,Pierpaolo,Shermer,F,704,512-1350,HATTERAS,NC,27943,M,Y,20000,6.1520977,0,6600,3300
13198,Jago,Noah,M,716,820-9836,PURLING,NY,12470,S,N,65000,4.330183,0,0,0
13200,Bud,Zahir,F,603,947-3828,EPPING,NH,3042,S,Y,40000,0.0,0,0,0
13202,Prahlad,Maijers,M,410,270-9992,BOWIE,MD,20716,M,N,15000,4.75,0,4080,0
13204,Dhabaleswar,Brizzi,F,410,835-3142,MARRIOTTSVILLE,MD,21104,M,Y,85000,4.75,0,4800,2400
13205,Rhon,Gulak,M,202,517-9664,WASHINGTON,CD,20003,S,N,45000,9.0,1370,0,0
13206,Dudley,Hodas,M,434,510-4199,MONTVALE,VA,24122,M,Y,80000,5.75,0,1800,900
13207,Yiorgos,Tarantino,M,769,808-8850,SANDHILL,MS,39161,S,N,5000,3.0,6000,0,0
13210,Neila,Villalba,M,802,429-1024,MORGAN,VT,5853,M,N,45000,3.9004214,0,6600,0
13211,AbdelAli,Ebcioglu,F,401,658-7598,LITTLE COMPTON,RI,2837,S,Y,20000,0.0,0,0,0
13214,Aline,Buttazzo,M,570,577-6331,CADOGAN,PA,16212,S,Y,10000,3.07,0,0,0
13218,Manindra,Razaz,M,301,362-5286,KENSINGTON,MD,20895,M,N,75000,4.75,0,4800,0
13219,Renwei,Volzer,M,401,642-4408,WAKEFIELD,RI,2879,M,N,30000,0.0,0,0,0
13220,Arash,Bromley,F,567,883-2502,CAMERON,OH,43914,M,Y,30000,1.5418718,0,2600,1300
13222,Joohack,Gradenigo,F,339,559-9985,BARNSTABLE,MA,2630,M,Y,15000,5.3,0,7150,1000
13225,Sadanand,Turkedjiev,F,570,411-5579,TURKEY CITY,PA,16058,S,Y,15000,3.07,0,0,0
13226,Evgenija,Alt,F,302,250-5836,ELLENDALE,DE,19941,M,Y,100000,5.95,0,220,110
13227,Fred,Herley,F,251,944-2098,RANGE,AL,36473,S,N,85000,5.0,1500,0,0
13228,Reihaneh,Purna,M,484,416-4254,MENDENHALL,PA,19357,S,Y,5000,3.07,0,0,0
13230,Chuanti,Coupe,F,615,122-9455,MEMPHIS,TN,38126,M,N,5000,0.0,0,0,0
13239,Kerim,Wirthlin,M,410,613-3759,MOUNT RAINIER,MD,20712,M,Y,55000,4.75,0,4800,2400
13240,Pius,Niamir,M,980,416-4557,NEWELL,NC,28126,M,Y,30000,6.361888,0,6600,3300
13241,Yue,Ricardo,M,203,886-7663,GROTON,CT,6340,S,Y,70000,5.0,12750,0,0
13247,Reinder,Bodek,M,787,991-6031,ARECIBO,PR,612,S,Y,15000,0.0,0,0,0
13251,Odysseas,Chandru,M,201,115-9472,HLEDON,NJ,7538,M,N,85000,2.4251041,0,2000,0
13255,Harlan,Milor,F,607,112-6271,UNIONVILLE,NY,10988,S,Y,75000,4.3881097,0,0,1000
13260,Itsuko,Pinchuk,F,228,438-9254,OVETT,MS,39464,S,N,80000,5.0,6000,0,0
13261,Shashank,Riccone,M,352,120-3257,OCOEE,FL,34761,S,Y,55000,0.0,0,0,0
13262,Willm,Boufaida,M,860,767-9072,HARTFORD,CT,6155,S,Y,20000,5.0,12750,0,0
13264,Eskinder,Minas,F,802,162-4175,MILTON,VT,5468,M,N,35000,3.7014668,0,6600,0
13265,Shizuo,Villamor,M,860,561-3395,BROOKFIELD,CT,6804,M,Y,50000,5.0,0,24500,0
13266,Mirjana,Huxford,F,906,782-6586,GREENBUSH,MI,48738,M,N,50000,3.9,0,6200,0
13269,Aviel,Sitver,M,334,393-4109,TUSCALOOSA,AL,35485,M,N,25000,5.0,0,3000,0
13270,Fusatake,Telerman,M,978,534-4837,BOSTON,MA,2116,S,N,45000,5.3,3575,0,0
13272,Gyungho,Chu,M,973,934-5101,PATERSON,NJ,7543,M,N,70000,2.1885417,0,2000,0
13275,Suzan,Murillo,F,256,459-8511,MOBILE,AL,36601,M,N,35000,5.0,0,3000,0
13278,Marten,Demleitner,F,843,621-9380,MOUNT CARMEL,SC,29840,M,N,10000,5.752432,0,6600,0
13279,Rufus,Crubille,F,229,285-2183,ATLANTA,GA,31146,S,N,75000,6.0,2700,0,0
13281,Heonshik,Sowizrai,F,781,985-5204,GLOUCESTER,MA,1930,M,Y,5000,5.3,0,7150,1000
13283,Gleb,Rauen,M,305,141-7908,OCALA,FL,34475,S,N,10000,0.0,0,0,0
13284,Takenori,Haller,F,212,802-3385,ARDSLEY,NY,10502,S,N,35000,4.1564026,0,0,0
13285,Fridtjof,Dantas,F,802,798-3822,CAMBRIDGE,VT,5444,S,Y,95000,4.8951945,3300,0,3300
13286,Pinar,Davy,F,228,995-8104,UNION,MS,39365,S,Y,45000,5.0,6000,0,1500
13289,Kristina,Partee,F,404,248-5859,ROCKMART,GA,30153,S,Y,35000,6.0,2700,0,3000
13292,Ami,Althammer,M,347,411-7320,NEW YORK,NY,10158,M,N,85000,4.4460363,0,0,0
13294,Hussam,Rufino,F,804,290-3117,CHARLOTTESVILLE,VA,22902,S,N,40000,5.75,900,0,0
13296,Naima,Zislis,M,256,958-7538,BAILEYTON,AL,35019,M,Y,55000,5.0,0,0,300
13299,Ursula,Khajenoori,M,603,861-7770,WEST OSSIPEE,NH,3890,S,N,35000,0.0,0,0,0
13304,Shreekant,Pfalzgraf,F,401,859-8234,JAMESTOWN,RI,2835,S,N,95000,0.0,0,0,0
13309,Limsoon,Derry,M,404,417-4459,JACKSONVILLE,GA,31544,M,Y,25000,6.0,0,5400,3000
13310,Richardo,Jonsson,M,727,343-8282,PINELLAS PARK,FL,33781,M,N,5000,0.0,0,0,0
13311,Jitender,Morihara,F,878,203-7528,SAINT JOHNS,PA,18247,S,Y,5000,3.07,0,0,0
13313,Bostwick,Cromarty,M,540,433-5256,ARLINGTON,VA,22214,M,N,65000,5.75,0,1800,0
13317,Henke,Jervis,M,251,434-1143,MONTGOMERY,AL,36106,M,Y,45000,5.0,0,3000,300
13320,Hui,Ziauddin,M,614,757-2539,SYRAUSE,OH,45779,S,N,90000,3.533564,1300,0,0
13321,Konstantin,Wild,F,939,159-6920,SAN JUAN,PR,918,M,N,35000,0.0,0,0,0
13323,Ruud,Anrig,M,603,609-4493,MANCHESTER,NH,3111,S,N,35000,0.0,0,0,0
13324,Zhicheng,Purna,F,228,258-9729,HICKORY,MS,39332,S,Y,5000,3.0,6000,0,1500
13326,Daoud,Barachini,F,859,223-2480,WACO,KY,40385,M,Y,40000,4.0555553,0,04,20
13327,Xiaoyang,McGavran,F,857,997-1442,HOLDEN,MA,1520,S,N,30000,5.3,3575,0,0
13329,Bernward,Cadogan,F,202,482-9607,WASHINGTON,DC,20080,S,N,50000,9.0,1370,0,0
13330,Mojgan,Wuwongse,M,718,332-5125,HOLLIS,NY,11423,S,Y,50000,4.243293,0,0,1000
13332,Cord,Shimohata,M,787,149-3516,CAROLINA,PR,987,S,N,100000,0.0,0,0,0
13333,Xiaoqiu,Gabalda,M,857,393-6894,SOUTH LEE,MA,1260,S,Y,95000,5.3,3575,0,10j00
13334,Chaitali,Tsumoto,M,207,379-3512,WINDHAM,ME,4062,M,Y,50000,8.5,0,5700,2850
13335,Yukon,Dostal,F,518,393-5519,HAMPTON,NY,12837,M,Y,20000,4.0695124,0,0,1000
13337,Yukoo,Beretta,F,207,166-6882,FRENCHVILLE,ME,4745,S,Y,90000,8.5,2850,0,2850
13338,Edjard,Horiuchi,M,228,843-8362,PEARL,MS,39208,S,N,35000,5.0,0,0,0
13339,Zhiqun,Forslund,F,419,474-1734,GALLIPOLIS,OH,45631,M,Y,55000,2.3717437,0,2600,1300
13341,Gudmund,Scharf,M,850,239-5455,MIAMI,FL,33145,S,Y,80000,0.0,0,0,0
13344,Sadun,Shanawa,F,704,544-2631,CHARLOTTE,NC,28202,S,Y,70000,7.201049,3300,0,3300
13345,Camelia,Cleve,M,787,842-6943,LUQUILLO,PR,773,M,Y,40000,0.0,0,0,0
13346,Weijing,Strole,M,207,476-6650,TENANTS HARBOR,ME,4860,S,N,35000,8.5,2850,0,2850
13347,Changwook,MacLeod,F,862,857-4333,LEONARDO,NJ,7737,S,N,10000,1.4,1000,0,0
13348,Hamza,Callan,M,603,200-6710,FARMINGTON,NH,3835,S,N,10000,0.0,0,0,0
13349,Poornachandra,Selberg,M,973,941-2569,PITMAN,NJ,8071,M,N,45000,1.7942708,0,2000,v0
13352,Veikko,Reif,F,443,189-7403,BALTIMORE,MD,21211,M,N,100000,4.75,0,4800,0
13353,Jasminko,Kitayama,F,404,420-7806,CULLODEN,GA,31016,M,Y,10000,6.0,0,5400,3000
13354,Wenci,Geertgens,F,513,886-2184,BAY VILLAGE,OH,44140,S,N,15000,1.0439488,1300,0,0
13355,Boubakeur,Jayaprakash,M,518,135-1859,ASTORIA,NY,11105,M,Y,30000,4.127439,0,0,1000
13356,Krystian,Rettelbach,M,478,278-8739,OCHLOCKNEE,GA,31773,S,Y,95000,6.0,2700,0,3000
13358,Hanafy,Cosar,F,603,307-9654,THORNTON,NH,3285,S,N,50000,0.0,0,0,0
13359,Sachio,Lambert,M,202,322-7810,WASHINGTON,DC,20066,S,N,55000,9.0,1370,0,0
13364,Yokomori,Riesenhuber,M,336,786-9792,CHAPEL HILL,NC,27515,S,Y,100000,7.8304195,3300,0,3300
13365,Jos,Freburger,F,878,102-1301,UNION DALE,PA,18470,M,Y,65000,3.07,0,0,0
13366,Dikran,Blix,F,828,428-6388,TROY,NC,27371,M,Y,30000,6.361888,0,6600,3300
13367,Iven,Fontet,F,347,221-3791,ENDICOTT,NY,13761,S,Y,10000,4.011585,0,0,1000
13369,Anyuan,Khair,M,803,861-7695,ELLOREE,SC,29047,M,N,20000,7.0,0,6600,0
13370,Lorraine,Lovas,M,207,559-2510,PEMAQUID,ME,4558,M,Y,70000,8.5,0,5700,2850
13377,Sumitra,Przybyski,F,256,190-3810,JACKSONS GAP,AL,36861,M,Y,60000,5.0,0,3000,300
13378,PerOlof,Hainaut,M,423,871-5274,SHARPS CHAPEL,TN,37866,M,Y,75000,0.0,0,0,0
13382,Meltem,Farrow,F,802,321-2275,NORTH MONTPELIER,VT,5666,M,N,15000,3.6,0,6600,0
13384,Pallavi,Idri,F,251,305-6431,TYLER,AL,36785,S,N,95000,5.0,1500,0,0
13385,Teiji,Kheirbek,M,770,419-1735,SARGENT,GA,30275,S,Y,80000,6.0,2700,0,3000
13386,Tito,Jungen,M,317,942-9591,OTWELL,IN,47564,M,N,75000,3.4,0,2000,0
13387,Nimrod,Kehrer,M,586,810-4962,ROYAL OAK,MI,48067,S,N,55000,3.9,3100,0,0
13388,Tuvi,Setubal,F,202,319-8553,WASHINGTON,CD,20029,M,Y,20000,6.75,0,2740,1370
13391,Akikazu,Snyers,M,352,422-4066,HOLIDAY,FL,34692,S,N,25000,0.0,0,0,0
13392,Ryouji,Condamines,F,803,406-3531,PROSPERITY,SC,29127,M,Y,65000,7.0,0,6600,3300
13394,Yash,Nagafuji,F,859,387-6561,WALLINGFORD,KY,41093,M,Y,15000,2.6666667,0,40,20
13397,Savita,Plotkin,F,304,397-8490,CHARLESTON,WV,25302,M,Y,20000,3.7,0,4000,2000
13399,Lingtao,Bruscoli,M,810,536-3459,WATERFORD,MI,48328,M,N,5000,3.9,0,6200,0
13400,Vishesh,Cherief,M,769,447-8211,POPE,MS,38658,S,Y,35000,5.0,6000,0,1500
13401,Darwyn,Purday,M,203,491-6790,HARTFORD,CT,6120,S,Y,5000,3.0,12750,0,0
13402,Morton,Gerard,F,731,786-7917,RELIANCE,TN,37369,M,Y,20000,0.0,0,0,0
13406,Tatjana,Benaini,M,304,570-7605,WESTON,WV,26452,S,Y,50000,5.8,2000,0,2000
13407,Bhaskar,Cho,M,859,752-9842,WOOLLUM,KY,40999,M,Y,10000,2.3888888,0,40,20
13408,Harwood,Altshuler,F,207,796-9707,NEWPORT,ME,4953,M,Y,70000,8.5,0,5700,2850
13409,Souichi,Padget,F,339,590-3552,WAYLAND,MA,1778,S,N,15000,5.3,3575,0,0
13410,Sadali,Wasacz,M,603,223-6766,SILVERL AKE,NH,3875,M,Y,35000,0.0,0,0,0
13411,Luitpold,Krone,M,251,286-3255,DOTHAN,AL,36305,M,N,25000,5.0,0,3000,0
13413,Ugur,Stemann,F,201,264-7732,KEASBEY,NJ,8832,M,N,35000,1.6365625,0,2000,0
13414,Pierluigi,Soicher,F,401,987-4142,PAWTUCKET,RI,2862,S,Y,95000,0.0,0,0,0
13415,Joycelyne,Msuda,M,914,539-8535,EAST NORWICH,NY,11732,S,Y,15000,4.040549,0,0,1000
13416,Heike,Garnham,M,617,425-9564,TEWKSBURY,MA,1876,M,Y,95000,5.3,0,7150,1000
13417,Boyce,Garidis,F,814,599-6932,MARCHAND,PA,15758,S,Y,85000,3.07,0,0,0
13418,Deoraj,Schlabach,F,336,781-2600,THURMOND,NC,28683,S,N,70000,7.201049,3300,0,0
13420,Tatyana,Hertweck,F,901,257-2384,MICHIE,TN,38357,S,N,25000,0.0,0,0,0
13422,Katsuhiko,Geibel,F,202,860-1186,WASHINGTON,CD,20029,M,Y,90000,9.0,0,2740,1370
13423,Wil,Aigrain,M,810,947-3652,DETROIT,MI,48205,M,N,25000,3.9,0,6200,0
13426,Ala,Policriti,M,843,424-4850,PORT ROYAL,SC,29935,M,Y,40000,7.0,0,6600,3300
13427,Birol,Siochi,F,202,628-5206,WASHINGTON,DC,20254,S,Y,60000,9.0,1370,0,1370
13428,Hongbing,Suomi,F,401,483-9432,PROVIDENCE,RI,2903,S,Y,55000,0.0,0,0,0
13429,Sixto,Cockcroft,M,603,898-1523,HUDSON,NH,3051,M,N,60000,0.0,0,0,0
13430,Toniann,Multari,F,812,565-1230,ANDERSON,IN,46017,M,Y,55000,3.4,0,2000,1000
13436,Chienhua,Cosoroaba,M,304,943-3913,UNEEDA,WV,25205,M,Y,45000,5.45,0,4000,2000
13439,AbdelAli,Standing,F,302,326-2896,NEWARK,DE,19717,M,Y,10000,2.540909,0,220,110
13441,Joshua,Wasano,M,769,980-4275,JAYESS,MS,39641,M,N,40000,5.0,0,12000,0
13443,Joycelyne,Lavalette,M,202,116-8534,WASHINGTON,CD,20541,M,Y,45000,9.0,0,2740,1370
13445,Rujith,Cesarini,F,219,191-7875,EVANSVILLE,IN,47719,S,N,90000,3.4,1000,0,0
13448,Hoichi,Uramoto,M,919,925-1766,CURRITUCK,NC,27929,S,N,85000,7.515734,3300,0,0
13449,Kajal,Gelosh,F,731,705-4544,JACKSBORO,TN,37757,M,Y,5000,0.0,0,0,0
13453,Hirohide,Pink,F,937,795-5565,SAINT PARIS,OH,43072,M,Y,35000,1.7078462,0,2600,1300
13456,Gerold,Flavell,F,862,868-5028,EAST RUTHERFORD,NJ,7073,S,N,35000,1.6365625,1000,0,0
13457,Sigehito,Roucairol,F,603,725-4800,SEABROOK,NH,3874,M,N,35000,0.0,0,0,0
13458,Xiaotie,Dargam,F,410,869-9329,FRUITLAND,MD,21826,S,N,65000,4.75,2400,0,0
13462,Vassily,Pusch,M,802,999-7307,EAST SAINT JOHNSBURY,VT,5838,S,N,5000,3.6,3300,0,0
13463,Kristin,Rothman,F,878,218-8983,KULPMONT,PA,17834,M,N,65000,3.07,0,0,0
13468,Youngdon,Chueh,F,410,738-9607,ALLEN,MD,21810,S,Y,70000,4.75,2400,0,2400
13471,Agigdor,Kitano,M,404,486-4116,VIENNA,GA,31092,S,Y,25000,6.0,2700,0,3000
13472,Giansalvatore,Sanidas,M,939,833-7774,PENUELAS,PR,624,M,N,55000,0.0,0,0,0
13473,Besma,Amy,F,315,170-7748,BROOKLYN,NY,11255,M,N,15000,4.040549,0,0,0
13474,Sanjiv,Kabuo,M,757,193-5577,DANVILLE,VA,24540,S,Y,20000,5.75,0,0,900
13482,Periklis,Dao,F,802,980-6403,FLORENCE,VT,5744,S,Y,70000,4.397808,3300,0,3300
13484,Jaeheon,Moliner,F,939,275-9206,PONCE,PR,717,M,N,95000,0.0,0,0,0
13486,Xua,Pletch,M,860,142-6667,WALLINGFORD,CT,6492,S,Y,25000,5.0,12750,0,0
13489,Pythagoras,Wixon,F,212,366-2905,WOODSTOCK,NY,12498,M,N,40000,4.1853657,0,0,0
13491,IJsbrand,Tamches,M,404,373-1479,CHESTNUT MOUNTAIN,GA,30502,M,Y,75000,6.0,0,5400,3000
13492,Mandaly,Papadoupolous,F,860,143-3024,STAMFORD,CT,6911,M,Y,80000,5.0,0,24500,0
13493,Shiou,Normark,F,731,876-3078,VONORE,TN,37885,S,Y,45000,0.0,0,0,0
13494,Clelia,Marinova,F,304,953-8871,HAYWOOD,WV,26366,S,Y,65000,6.5,2000,0,2000
13495,Alipio,Purday,M,203,630-9610,VOLUNTOWN,CT,6384,S,Y,65000,5.0,12750,0,0
13496,Narcis,Bodwin,F,781,869-6249,HARVARD,MA,1451,S,Y,20000,5.3,3575,0,1000
13502,Nihal,Bogle,F,401,347-3698,PROVIDENCE,IR,2905,M,Y,80000,0.0,0,0,0
13504,Seongwoo,Krybus,F,334,780-7012,BIRMINGHAM,AL,35208,M,Y,40000,5.0,0,3000,300
13508,Reggie,Wellner,F,260,636-8200,LAUREL,IN,47024,S,N,45000,3.4,1000,0,0
13510,Florentino,Ventsov,F,508,165-1192,BOSTON,MA,2204,S,N,90000,5.3,3575,0,0
13513,Montse,Ege,F,646,571-5326,ROCHESTER,NY,14694,S,N,65000,4.330183,0,0,0
13518,Melia,Poll,M,610,138-7619,BEECH CREEK,PA,16822,M,Y,45000,3.07,0,0,0
13519,Geunbae,Poujol,M,706,207-3732,OCONEE,GA,31067,M,Y,95000,6.0,0,5400,3000
13520,Tomoya,Belinskaya,F,410,218-5167,SUDLERSVILLE,MD,21668,M,N,15000,4.75,0,4800,0
13521,Gheith,Certaine,F,229,583-8390,SAVANNAH,GA,31410,M,Y,5000,4.4,0,5400,3000
