index,tno,fname,lname,gender,areacode,phone,city,state,zip,maritalstatus,haschild,salary,rate,singleexemp,marriedexemp,childexemp
2517,10066,Junnosuke,Pitchumani,F,774,634-1303,AGAWM,MA,1001,S,N,5000,5.3,3575,j0,0
2518,10071,Esteban,Buchinger,M,202,448-1080,WASHINGTON,empty,20061,S,Y,15000,5.625,1370,0,1370
2519,10075,Juyang,Shikarpur,M,973,737-8332,BLACKWOOD,NJ,8012,M,N,55000,1.9519792,0,2000,0
2520,10078,Melchior,Oeltjen,***,207,189-2060,DANFORTH,ME,4424,S,Y,15000,6.9580293000000015,2850,0,2850
2521,10080,Takehiro,Mutka,M,240,695-1641,ALTIMORE,MD,21235,S,N,55000,4.75,2400,0,0
2522,10088,Xihao,Dastidar,F,973,726-5958,SCHOOLEYS MOUNTAIN,NJ,7870,S,Y,15000,1.4,1000,0,1500
2523,10100,Prakash,Abe,empty,351,474-9142,SUDBURY,MA,1776,M,Y,40000,5.3,0,7150,1000
2524,10101,Sudebkumar,Kontovasilis,M,781,735-9286,MELROSE,MA,2176,S,N,95000,5.3,3575,0,0
2525,10102,Jagdish,Kalyanakrishnan,F,860,501-6765,ROCKY HILL,CT,6067,M,N,20000,5.0,0,24500,0
2526,10105,Borislav,Surya,M,339,624-3199,FALL RIVER,MA,2720,M,Y,100000,5.3,0,7150,1000
2527,10115,Lane,Thomasset,F,551,846-7712,POINT PLEASANT BEACH,NJ,8742,M,Y,25000,1.4788542,0,2000,1500
2528,10117,Tanguy,Mutoh,M,862,673-4442,BERGENFIELD,NJ,7621,M,Y,40000,1.7154167000000002,0,2000,1500
2529,10118,Trudi,Lewart,F,603,439-4819,WOLFEBORO FALLS,NH,3896,S,N,60000,0.0,0,0,empty
2530,10120,Hanspeter,Kornhauser,M,860,583-1053,HARTFORD,CT,6160,S,N,85000,5.0,12750,0,0
2531,10121,Hanpei,Baransky,M,401,514-1671,NORTH PROVIDENCE,RI,2911,M,Y,60000,0.0,0,0,0
2532,10123,Veronika,Elkadi,F,302,749-7561,NEWARK,E,19713,M,N,50000,5.268182,0,220,0
2533,10131,Kee,Sooriamurthi,M,302,771-2447,KIRKWOOD,DxE,19708,M,N,90000,5.95,0,220,0
2534,10132,Naji,Getov,M,202,526-9601,WASHINGTON,C,20395,S,Y,65000,9.0,1370,***,1370
2535,10138,Nori,Post,F,646,314-3944,GRAHAMSVILLE,NY,12740,S,N,40000,4.1853657,0,0,0
2536,10139,Gezinus,Strasser,F,610,352-1981,REXMONT,PA,17085,S,N,40000,3.07,0,0,0
2537,10148,Nick,Borrione,M,860,181-9800,EASTON,CT,6612,S,Y,100000,5.0,12750,0,0
2538,10149,Jiawei,Kotlyar,F,401,938-3004,PASCOAG,RI,2859,M,N,15000,0.0,0,0,0
2539,10153,Henrik,Kesavan,F,207,718-4772,NEW PORTLAND,ME,4954,S,N,40000,8.5,2850,0,0
2540,10156,Christodoulakis,Camps,F,802,632-2201,HUNTINGTON,VT,5462,S,Y,50000,3.9998987,3300,0,3300
2541,10158,Elspeth,Gabrielli,M,401,738-3494,WARWICK,RI,2888,M,N,95000,0.0,0,0,0
2542,10162,Emeka,Chiola,M,401,149-2314,WEST WARWICK,RI,2893,S,N,35000,0.0,i0,0,0
2543,10169,Aladin,Hammerl,F,401,395-3012,NORTH KINGSTOWN,RI,2854,M,Y,85000,0.0,0,0,0
2544,10181,Tapan,Ohhara,M,585,471-7819,BINGHAMTON,NY,13904,S,Y,15000,4.040549,0,0,1000
2545,10187,Kamyar,Luther,M,860,319-9324,CHESHIRE,CT,6408,M,N,70000,5.0,0,24500,0
2546,10188,Baiju,Birchard,M,410,342-6592,OWINGS,MD,20736,M,N,40000,4.75,0,4800,0
2547,10189,Kerstin,Notz,F,516,338-9329,GALLUPVILLE,NY,12073,S,Y,35000,4.1564026,0,0,1000
2548,10192,Sibsankar,Kamp,M,202,679-8931,WASHINGTON,C,20044,S,N,25000,7.875,1370,0,0
2549,10194,Maribeth,Gevinti,M,724,548-5302,ARCHBALD,PA,18403,M,Y,60000,3.07,0,0,0
2550,10202,Vitali,Benaini,M,401,352-2353,GREENE,RI,2827,S,Y,45000,0.0,0,0,0
2551,10205,Innes,Jervis,F,570,394-8741,AIRVILLE,PA,17302,M,N,100000,3.07,0,0,0
2552,10213,Lang,Ruane,M,202,641-7054,WASHINGTON,C,20060,M,N,100000,9.0,0,2740,0
2553,10218,Riichiro,Kess,F,603,171-9653,ALSTEAD,NH,3602,M,Y,95000,0.0,0,0,0
2554,10231,Vishwani,Kaly,F,302,532-1954,NEWARK,rDE,19716,S,N,25000,3.5636363,110,empty,0
2555,10234,Gerd,Lamont,M,978,385-5731,NORTH CHELMSFORD,MA,1863,S,Y,15000,5.3,3575,0,1000
2556,10237,Constantine,Miner,empty,856,151-4927,CHATHAM,NJ,7928,S,Y,95000,2.5828125,1000,0,1500
2557,10239,Mordechai,Pesonen,F,202,416-9963,WASHINGTON,DjC,20219,S,N,55000,9.0,1370,0,0
2558,10242,Hodong,Freivalds,M,607,773-9170,GLENFIELD,NY,13343,S,N,5000,4.0,0,0,0
2559,10245,Rajmohan,Rosenblitt,F,610,553-2721,CHAMBERSBURG,PA,17201,S,Y,40000,3.07,empty,empty,0
2560,10247,Karthikeyan,Geske,F,857,700-4119,COTUIT,MA,2635,M,N,80000,5.3,0,7150,0
2561,10257,Saniya,Haunold,M,878,745-2154,EMIGSVILLE,PA,17318,M,N,75000,3.07,0,0,0
2562,10260,Jeng,Camps,M,401,220-1312,HARRISVILLE,RI,2830,M,Y,25000,0.0,0,0,0
2563,10263,Laurence,Knowles,M,202,280-8027,WASHINGTON,DC,20532,M,Y,90000,9.0,0,2740,1370
2564,10266,Siba,Cermak,F,413,495-5682,MASHPEE,MA,2649,M,N,40000,5.3,0,7150,0
2565,10273,Hendra,O''Boyle,F,914,241-8448,MONROE,NY,10950,M,Y,75000,4.3881097,0,0,1000
2566,10276,Giampiero,Hambury,empty,443,966-7859,OXON HILL,MD,20750,M,N,25000,4.75,0,4800,0
2567,10277,Dahlia,Krinik,empty,718,918-8757,CONSTANTIA,NY,13044,S,Y,70000,4.359146,0,0,1000
2568,10280,Kalyani,Lafont,M,302,940-9941,empty,DE,19887,M,Y,5000,2.2,0,220,110
2569,10283,Ardian,Brakmo,M,718,148-2571,BRONX,NY,10475,S,Y,85000,4.4460362999999985,0,0,1000
2570,10285,Anatoly,Therber,M,802,485-3596,ARLINGTON,VT,5250,M,N,80000,4.5967627,0,6600,0
2571,10287,Giridharan,Bazire,M,203,787-1942,WATERBURY,TC,6702,M,Y,70000,5.0,0,empty,0
2572,10305,Elwyn,Waleschkowski,empty,202,398-2881,WASHINGTON,DwC,20551,S,N,10000,4.5,1370,0,0
2573,10310,Teru,Multani,M,347,908-2597,WASSAIC,NY,12592,S,Y,90000,4.475,0,0,1000
2574,10315,Hiralal,Ghalwash,F,603,504-9280,NEW HAMPON,NH,3256,M,Y,85000,0.0,0,0,0
2575,10318,Ajoy,Lamping,F,401,790-5996,NORTH SCITUATE,RI,2857,M,N,5000,0.0,0,0,0
2576,10319,Falk,Sarstedt,M,508,278-6984,RUSSELL,empty,1071,S,Y,95000,5.3,3575,0,1000
2577,10323,Mohlalefi,Stampfel,M,914,398-1539,BROOKLYN,NY,11235,S,N,90000,4.475,0,0,0
2578,10329,Doina,Evershed,empty,401,672-9369,EAST GREENWICH,RI,2818,S,Y,20000,0.0,0,0,0
2579,10330,Candy,Tannenbaum,F,802,631-3517,EAST FAIRFIELD,VT,5448,M,Y,10000,3.6,0,6600,3300
2580,10331,Cao,Repeko,F,802,273-3601,EmAST BARRE,VT,5649,S,Y,60000,4.1988535,3300,0,3300
2581,10335,Junichi,Aitken,M,302,405-5808,WILMINGTON,empty,19806,M,N,60000,5.95,0,220,0
2582,10336,Manikya,Kyung,M,802,492-2264,MOUNT HOLLY,VT,5758,M,Y,75000,4.497285400000001,0,6600,3300
2583,10337,Sergei,Esteves,F,603,225-6593,NOTTINGHAM,NH,3290,S,N,20000,0.0,0,0,0
2584,10340,Sungho,Shackell,F,302,153-3006,WILMINGTON,DE,19807,M,Y,95000,5.95,0,220,110
2585,10341,Masadi,Blaauw,F,301,731-4146,MAYO,MD,21106,S,Y,60000,4.75,2400,0,2400
2586,10346,Kanchana,Leonetti,M,802,817-1118,BELLOWS FALLS,VT,5101,M,N,70000,4.397808,0,6600,0
2587,10354,Marinos,Hasteer,M,802,129-8170,MONTPELIER,VT,5609,S,N,55000,4.099376,3300,0,0
2588,10356,Avikam,Donath,F,787,259-3186,BARCELONEzTA,PR,617,M,Y,35000,0.0,0,0,0
2589,10357,Oystein,Crescenzi,empty,302,641-7574,WILMINGTON,dDE,19890,S,Y,100000,5.95,110,0,110
2590,10360,Yiorgos,Chown,M,802,688-4772,LUDLOW,VT,5149,S,Y,100000,4.994672,3300,0,3300
2591,10361,Dongqing,Lance,M,603,178-7849,STINSON LAKE,NH,3274,S,Y,20000,0.0,0,0,0
2592,10364,Rumjana,Rifaut,M,732,515-9484,PLAINFIELD,NJ,7063,M,Y,65000,2.1096876,0,2000,1500
2593,10374,Yonghuai,Feber,empty,787,101-5353,SAN JUAN,PR,939,M,Y,70000,0.0,0,0,0
2594,10375,Alois,Munetoh,M,401,868-6049,PROVIDENCE,RI,2912,M,Y,80000,0.0,0,0,0
2595,10383,Jirun,Merks,F,302,668-1246,FRANKFORD,DE,19945,M,Y,10000,2.540909,0,220,110
2596,10386,Cormac,Sureshchandran,jF,787,373-2510,PALMEtR,PR,721,S,Y,15000,0.0,0,0,0
2597,10388,Egor,Schwartzel,empty,484,603-2960,PETROLIA,PA,16050,S,Y,55000,3.07,0,0,0
2598,10392,Dusko,Sebastio,kF,401,228-2901,WAKEFIELD,RI,2880,S,Y,55000,0.0,0,0,0
2599,10393,Miki,Raum,M,401,518-1788,MIDDLETOWN,RI,2842,S,Y,20000,0.0,s0,0,0
2600,10395,Clark,Felger,M,203,787-5266,WALLINGFORD,T,6492,S,Y,85000,5.0,12750,0,0
2601,10398,Ruxandra,Birattari,M,585,512-2869,empty,NY,11217,M,N,30000,4.127439,0,0,0
2602,10401,Eshrat,Hooker,F,207,567-1511,SPRUCE HEAD,ME,4859,M,N,90000,8.5,0,5700,0
2603,10402,Vittal,Tjiang,M,302,505-4241,WILMINGTON,DuE,19804,M,N,20000,3.2227273,0,220,0
2604,10404,Melissa,Alpuente,F,787,447-7458,LAS MARIAS,PR,670,M,Y,80000,0.0,0,0,0
2605,10407,Shiro,Bael,F,202,543-4101,WASHINGTON,C,20403,M,N,35000,9.0,0,2740,0
2606,10410,Terje,Borrmann,empty,787,231-1325,SAN JUAN,PR,922,S,Y,20000,0.0,0,0,0
2607,10413,Yigal,Shanawa,F,207,881-1202,DIXMONT,ME,4932,M,N,35000,8.5,0,5700,0
2608,10416,Peiyuan,Ruocco,F,939,387-1792,HUMACAO,PR,791,M,Y,40000,0.0,0,0,0
2609,10418,Graca,Nemytykh,F,339,147-9184,NEW BEDFORD,MA,2742,M,N,35000,5.3,0,7150,0
2610,10428,Norival,Panwar,M,802,163-5009,SOUTH RYEGATE,VT,5069,M,Y,20000,3.6,0,6600,330y0
2611,10430,Maroun,Lapez,M,434,636-9413,ROUND HILL,VA,20141,S,N,15000,5.214286,900,0,0
2612,10432,Jongwon,Manber,F,603,483-9385,NASHUA,NH,3060,M,N,50000,0.0,0,0,empty
2613,10433,Kendall,Brancadori,F,412,794-5284,ELIZABETHVILLE,PA,17023,S,Y,100000,3.07,0,0,0
2614,10435,Frances,Pinger,F,802,750-9644,KILLINGTON,VT,5751,M,N,45000,3.9004214,0,6600,0
2615,10436,Tefko,Maiorov,F,787,616-9075,SAN JUAN,PR,920,M,N,55000,0.0,0,0,0
2616,10440,Amichai,Kreutz,M,787,571-6578,SAN JUAN,PR,928,M,N,35000,0.0,0,0,0
2617,10445,Deanne,Marrevee,jF,401,970-1915,PROVIDENCE,RI,2903,S,N,20000,0.0,0,0,0
2618,10451,Vitit,Jakobus,F,401,258-2414,PROVIDENCE,RI,2906,M,N,85000,0.0,0,0,0
2619,10456,Jahir,Boegh,F,802,635-9283,MANCHESTER CENTER,VT,5255,S,Y,75000,4.497285400000001,3300,0,3300
2620,10460,Zhong,Wheeler,M,413,113-5282,ASHBY,MA,1431,S,N,75000,5.3,3575,0,empty
2621,10467,Xiuzhen,Berghel,M,202,816-9293,WASHINGTON,DC,20380,M,N,55000,9.0,0,2740,0
2622,10468,Rajanarayanan,Cincotta,F,207,565-8290,EUSTIS,ME,4936,M,Y,40000,8.5,0,5700,2850
2623,10474,Antoinette,Trammell,M,603,388-6114,WATERVILLE VALLEY,NH,3215,S,N,10000,0.0,0,0,0
2624,10497,Dermont,Wenban,M,802,225-6193,STAMFORD,VT,5352,M,Y,60000,4.1988535,0,6600,3300
2625,10499,Aran,Heckmann,F,787,540-5520,SABANA GRANDE,PR,637,M,N,50000,0.0,0,0,0
2626,10502,Rafols,Leufke,F,908,924-8647,HAZLET,NJ,7730,S,Y,75000,2.267396,1000,0,1500
2627,10504,Marcela,Gerard,F,717,412-3514,HARLEYSVILLE,PA,19438,S,N,60000,3.07,0,0,0
2628,10505,Haesun,Racz,***,787,738-8065,CAROLINA,PR,987,S,Y,20000,0.0,0,0,0
2629,10511,James,Biagini,M,585,608-8158,SATEN ISLAND,NY,10304,M,Y,5000,4.0,0,0,1000
2630,10512,Zhuoan,Itzigehl,M,732,888-5723,MULLICA HILL,NJ,8062,M,N,80000,2.34625,0,2000,0
2631,10520,Jeffry,Laulhere,M,301,892-6561,HUNT VALLEY,MD,21065,S,N,10000,4.75,2400,***,0
2632,10522,Honghui,Kakkad,M,860,952-1888,OLD LYME,CT,6371,M,N,25000,5.0,0,24500,0
2633,10527,Takeo,Garratt,M,607,685-9189,WADDINGTON,NY,13694,M,N,30000,4.127439,empty,0,0
2634,10529,Molly,Colotti,M,201,600-4675,BOGOTA,NJ,7603,S,Y,80000,2.34625,1000,0,1500
2635,10530,DoKyeong,Degimbe,***,939,855-2695,LAS PIEDRAS,PR,771,S,N,70000,0.0,0,0,0
2636,10531,Mountaz,Rice,M,718,744-4395,MONTAUK,NY,11954,S,N,5000,4.0,empty,0,0
2637,10537,Xiangmin,Narasayya,M,401,929-6951,PASCOAG,RI,2859,M,Y,5000,0.0,0,0,0
2638,10538,Jeffry,Acevedo,M,207,385-5551,BRIDGEWATER,ME,4735,S,N,55000,8.5,2850,0,c0
2639,10540,Rockford,Volzer,F,860,151-3976,BETHLEHEM,CT,6751,M,N,30000,5.0,0,24500,0
2640,10541,Adham,Hallnas,F,787,994-2855,SAN JUAN,PR,914,M,Y,35000,0.0,0,0,0
2641,10543,Uchang,Chesneaux,F,401,615-7880,PAWTUCKET,RI,2862,M,N,100000,0.0,0,0,0
2642,10545,Arnold,Penn,F,860,905-4262,MERIDEN,CT,6450,M,N,100000,5.0,0,24500,0
2643,10550,Wallapak,Keutzer,F,607,692-7603,NEW YORK,NY,10028,M,Y,15000,4.040549,0,0,1000
2644,10551,Laure,Dehene,M,315,750-7084,IRVINGTON,NY,10533,M,N,20000,4.0695124,0,0,0
2645,10554,Lijie,Rajgopal,M,862,346-2981,FLEMINGTON,NJ,8822,S,N,60000,2.0308332,1000,0,0
2646,10556,Pavla,Duris,F,347,900-4090,SYRACUSE,NY,13217,M,N,60000,4.3012195,0,0,0
2647,10562,Dennis,Domenig,zM,302,287-7294,SELBYVILLE,DE,19975,S,Y,30000,3.9045453,110,empty,110
2648,10572,Akeno,Kurfess,M,401,632-6462,KINGSTON,RI,2881,S,Y,45000,0.0,b0,0,0
2649,10573,Rodney,Bellotti,F,603,661-4590,NEWPORT,HN,3773,M,N,25000,0.0,0,0,r0
2650,10575,Olumide,Vaisey,empty,339,404-9450,HOLLISTON,MA,1746,M,N,25000,5.3,0,7r150,0
2651,10577,Allison,Dwork,M,207,480-3178,RAYMOND,ME,4071,S,N,15000,6.9580293000000015,2850,0,***
2652,10578,Georgio,Classe,F,717,158-9900,CONNEAUT LAKE,PA,16316,M,N,60000,3.07,0,empty,0
2653,10585,Toong,Bashian,F,908,706-6258,JULIUSTOWN,NJ,8042,M,Y,40000,1.7154167000000002,0,2000,1500
2654,10587,Thang,Legato,M,240,614-7775,GAITHERSBURG,MD,20899,S,N,100000,4.75,2400,0,0
2655,10591,Lujuan,Gutleber,F,207,274-5070,LEEDS,ME,4263,S,N,35000,8.5,2850,0,0
2656,10592,Xianlong,Kinter,F,518,284-4922,ROCHESTER,NY,14692,S,N,85000,4.4460362999999985,0,0,0
2657,10606,JoAnne,Selvestrel,M,202,404-1946,WASHINGTON,CD,20064,S,N,60000,9.0,1370,empty,0
2658,10609,Tong,Dolotta,F,802,549-7226,EAST HAVEN,VT,5837,S,Y,15000,3.6,3300,0,3300
2659,10610,Xiaobin,Estlin,F,603,482-6905,CAMPTON,NH,3223,M,N,100000,0.0,0,0,b0
2660,10614,Chengfei,Bachenko,empty,202,894-6583,WASHINGTON,yDC,20507,M,Y,20000,6.75,0,2740,1370
2661,10616,Eliahu,Middleburg,empty,609,624-6547,LAFAYETTE,NJ,7848,M,Y,5000,1.4,0,2000,1500
2662,10620,Kimio,Kakuta,F,202,451-4688,WASHINGTON,CD,20019,S,Y,90000,9.0,1370,0,1370
2663,10621,Olivera,Highnam,M,878,741-2202,FLEMING,PA,16835,M,Y,15000,3.07,0,0,0
2664,10622,Simonas,Pintz,F,939,624-8721,MAUNABO,PR,707,M,N,85000,0.0,0,0,0
2665,10637,Mladen,Hudelmaier,M,202,407-6320,WASHINGTON,CD,20232,M,N,25000,7.875,0,2740,0
2666,10640,Verena,Cheshire,M,401,935-4672,KENYON,RI,2836,M,N,50000,0.0,0,0,0
2667,10641,Thuy,Merzbacher,F,202,440-7700,WASHINGTON,C,20532,M,Y,70000,9.0,0,2740,1370
2668,10643,Lyman,Grape,F,802,849-5949,POWNAL,VT,5261,M,Y,95000,4.8951945,0,6600,3300
2669,10647,Billy,Samadzadeh,F,631,759-6494,WINDHAM,NY,12496,M,Y,60000,4.3012195,0,empty,1000
2670,10648,Zakaria,Gilg,M,207,707-8039,empty,ME,4257,M,Y,5000,2.2135036,0,5700,2850
2671,10649,Florin,Kretser,M,716,155-5445,REDFORD,NY,12978,M,Y,25000,4.0984755,0,0,1000
2672,10654,Dongchang,Biryukov,***,908,537-7580,RUTHERFORD,NJ,7070,M,N,60000,2.0308332,empty,2000,0
2673,10663,Saddek,Binding,M,540,963-2055,LEESBURG,VA,20177,M,N,70000,5.75,0,1800,0
2674,10664,Willard,Stach,M,939,129-8600,CAGUAS,PR,725,S,N,85000,0.0,0,0,0
2675,10665,Lillian,Segond,F,301,504-9022,DAMASCUS,MD,20872,M,N,45000,4.75,0,4800,0
2676,10667,Gennoveffa,Docker,F,207,357-7261,TOPSHAM,ME,4086,S,Y,75000,8.5,empty,0,2850
2677,10681,Lloyd,Vignollet,F,302,351-5767,WILMINGTON,ED,19809,M,Y,15000,2.8818183,0,220,110
2678,10685,Ruce,Falin,M,570,740-8708,WILKES BARRE,PA,18773,M,Y,55000,3.07,0,0,0
2679,10687,Dipen,Dienes,dF,978,635-8699,FAIRHAVEN,MA,2719,M,Y,70000,5.3,0,7150,1000
2680,10700,Jaber,Biagini,F,845,721-3277,DOLGEVILLE,NY,13329,M,Y,85000,4.4460362999999985,0,0,1000
2681,10707,Garrison,Koganti,M,207,620-5340,DURHAM,ME,4222,S,N,20000,8.5,250,0,0
2682,10708,Jayantha,Nitadori,M,802,566-3909,NORTH HERO,VT,5474,S,N,85000,4.69624,3300,0,empty
2683,10709,Niek,Battaglin,M,203,484-2835,WATERBURY,TC,6702,S,N,35000,5.0,12750,empty,0
2684,10710,Olivia,Beilner,F,607,266-7427,MC LEAN,NY,13102,S,N,80000,4.4170732,0,0,0
2685,10714,Teruaki,Worsch,M,774,376-8228,WEST BROOKFIELD,MA,1585,M,N,15000,5.3,0,7150,0
2686,10720,Weixiong,Gentleman,M,202,149-4531,CANAAN,CT,6018,M,Y,20000,5.0,0,24500,0
2687,10728,Piero,Chweh,F,603,326-1011,SPOFFORD,HN,3462,M,Y,40000,0.0,0,0,0
2688,10729,Fiona,Large,M,207,715-9153,SHERIDAN,ME,4775,M,Y,75000,8.5,empty,5700,2850
2689,10730,Gus,Leunen,M,787,350-1728,VEGA ALTA,PR,692,S,N,35000,0.0,0,0,0
2690,10742,Moss,Tayara,M,207,256-4146,RANDOLPH,ME,4346,S,N,95000,8.5,2850,0,0
2691,10746,Eliseu,Ruano,***,781,457-3745,SAGAMORE BEACH,MA,2562,S,Y,70000,5.3,3575,0,1000
2692,10749,Houari,Crooks,M,802,958-3017,SOUTH BURLINGTON,VT,5403,S,N,90000,4.7957172,3300,0,***
2693,10752,Filiz,Danley,F,585,607-4664,LARCHMONT,NY,10538,S,Y,65000,4.330183,0,0,1000
2694,10766,Debasish,Unland,F,401,700-4743,WARREN,RI,2885,M,Y,25000,0.0,0,0,0
2695,10770,Xiaoping,Onaga,F,603,212-5691,GILMANTON,NH,3237,M,Y,65000,0.0,0,0,0
2696,10776,Xiaolang,Hruby,F,351,538-1078,DEERFIELD,MA,1342,M,Y,70000,5.3,0,7z150,1000
2697,10777,Kenneth,Zamboni,F,302,177-3635,NEWARK,E,19726,M,N,50000,5.268182,0,220,0
2698,10781,Binhai,Littlestone,M,603,224-4306,TILTON,NH,3276,S,N,35000,0.0,empty,0,0
2699,10782,Nagi,Lundstrom,F,302,504-9428,WILMINGTON,E,19889,S,N,50000,5.268182,110,0,0
2700,10785,Nhon,Gomide,M,856,673-7720,SOMERDALE,NJ,8083,S,N,25000,1.4788542,1000,0,0
2701,10790,Ramarao,Opatryn,F,802,853-4875,WEST WARDSBORO,VT,5360,M,Y,70000,4.397808,0,6600,3300
2702,10797,Jhyda,Heeffer,M,302,528-1244,HOCKESSIN,ED,19707,S,Y,50000,5.268182,empty,d0,110
2703,10800,Waldemar,Bidoit,F,401,915-8927,WARWICK,RI,2886,M,Y,85000,0.0,0,0,0
2704,10803,Przemyslaw,Pezzoli,F,781,249-5738,NORTH CHELMSFORD,MA,1863,M,Y,20000,5.3,0,7150,1000
2705,10804,Wamberto,Rael,F,203,582-3389,BRISTOL,CbT,6010,M,N,35000,5.0,0,24500,0
2706,10806,Thoms,Huleihel,M,917,697-6485,HOOSICK FALLS,NY,12090,M,N,80000,4.4170732,0,0,0
2707,10813,Rix,Sewry,M,724,481-1457,LEISENRING,PA,15455,M,N,70000,3.07,0,0,0
2708,10814,Lorien,Merzbacher,M,202,769-1357,WASHINGTON,CD,20026,M,N,75000,9.0,0,2740,m0
2709,10815,Dieter,Aschim,M,413,739-4126,WEST MEDFORD,MA,2156,S,N,90000,5.3,3575,0,0
2710,10819,Jennifer,Speyerer,M,603,685-2332,ROHCESTER,NH,3867,S,N,95000,0.0,0,0,0
2711,10822,Prithwish,Bol,M,347,570-7259,NEW YORK,NY,10033,S,Y,85000,4.4460362999999985,0,0,1000
2712,10823,Debanjan,Jakobus,M,401,734-9499,CRANSTON,RI,2910,M,Y,100000,0.0,empty,0,0
2713,10828,Koppolu,Parikh,M,939,320-5931,SAN JUAN,PR,933,M,N,90000,0.0,0,0,0
2714,10838,Youcef,Gavrin,M,978,198-5943,FALMOUTH,MA,2540,M,N,85000,5.3,0,7150,0
2715,10844,Starr,Lycklama,empty,774,480-4836,WAYLAND,MA,1778,S,N,85000,5.3,3575,0,0
2716,10845,Zahi,Wabbi,M,802,784-5544,MORGAN,VT,5853,M,Y,25000,3.6,0,6600,3300
2717,10846,Gerassimos,Petrovic,aM,302,974-9444,DOVER AFB,DoE,19902,S,N,20000,3.2227273,110,n0,0
2718,10853,Gada,Gupta,F,781,332-9584,FRAMINGHAM,MA,1705,S,N,10000,5.3,3575,0,0
2719,10858,Yueli,Yamnitsky,M,802,490-9419,WOODBURY,VT,5681,M,N,35000,3.7014668,0,6600,0
2720,10865,Jusung,Burnard,M,207,899-2838,CASTINE,empty,4421,S,N,15000,6.9580293000000015,2850,0,0
2721,10868,Zuliang,Chander,M,939,495-3922,PONCE,PR,734,M,N,50000,0.0,0,0,0
2722,10872,Thiel,Bartscht,M,203,378-3012,SOUTHPORT,bCT,6890,M,N,25000,5.0,0,24500,0
2723,10874,Marl,Springer,M,347,166-4682,AVON,NY,14414,S,N,90000,4.475,empty,0,0
2724,10878,Sungjoo,Treese,F,631,661-7406,COEYMANS,NY,12045,M,N,10000,4.011585,0,0,empty
2725,10887,Tirza,Irland,F,551,724-2553,HOLMDEL,NJ,7733,M,Y,25000,1.4788542,0,2000,1500
2726,10902,Major,Phua,M,203,733-7513,NAUGATUCK,T,6770,M,Y,35000,5.0,0,24500,0
2727,10906,Nael,Ardizzone,F,802,774-4245,COLCHESTER,VT,5446,M,N,100000,4.994672,0,6600,empty
2728,10915,Piere,Pokrovskii,F,518,155-3656,PEEKSKILL,NY,10566,M,Y,95000,4.5039635,0,0,1000
2729,10917,Esma,Prietula,F,401,596-8730,ROCKVILLE,RI,2873,S,N,10000,0.0,empty,0,0
2730,10921,Basil,Boucherie,M,401,978-8821,WARREN,RrI,2885,S,Y,90000,0.0,***,0,0
2731,10942,Mac,Dinkloh,F,401,464-9502,KINGSTON,RI,2881,M,N,50000,0.0,0,0,0
2732,10949,Krishan,Brender,M,802,533-7464,KILLINGTON,VT,5751,M,Y,60000,4.1988535,0,6600,3300
2733,10950,Kumpati,Jushchenko,M,732,474-3952,TRENTON,NJ,8645,M,Y,85000,2.4251041,0,2000,1500
2734,10953,Geof,Koiso,F,207,605-9675,STRATTON,ME,4982,S,Y,90000,8.5,2850,0,2850
2735,10955,Spiro,Amsellem,M,302,577-7324,WILMINGTON,E,19899,M,N,95000,5.95,0,220,0
2736,10960,Biswa,Pocchiola,F,860,366-5363,GILMAN,CT,6336,M,N,25000,5.0,0,24500,0
2737,10966,Lyle,Luukkainen,F,201,162-4963,FRANKLINVILLE,NJ,8322,S,N,20000,1.4,1000,0,0
2738,10976,Wenci,Wilhite,F,401,918-3713,CAROLINA,RI,2812,M,N,65000,0.0,0,0,0
2739,10977,Yap,Hemmerling,F,724,858-7072,MEADVILLE,PA,16388,S,Y,15000,3.07,0,0,0
2740,10979,Asiri,Cousineau,M,787,817-7204,CAROLINA,PR,986,S,Y,70000,0.0,0,0,0
2741,10981,Lorant,Padiou,M,207,871-6130,ISLE OF SPRINGS,ME,4549,S,N,65000,8.5,2850,0,0
2742,10989,Angel,Baudin,F,339,909-5515,LYNN,MA,1902,M,Y,80000,5.3,0,7150,1000
2743,10991,Emilio,Desbois,F,802,256-2678,KILLINGTON,VT,5751,S,Y,90000,4.7957172,3300,0,3300
2744,10994,Surya,Cheriton,F,617,341-3578,LINWOOD,MA,1525,M,Y,15000,5.3,0,7150,1000
2745,10997,Tarcisio,Turkedjiev,F,857,898-9294,NORTHFIELD,MA,1360,S,N,5000,5.3,3575,0,0
2746,10998,Nikos,Pesch,F,347,467-3839,NEW YORK,NY,10199,M,N,55000,4.272256,0,0,0
2747,11002,Assaf,Zadicario,M,646,294-7519,JACKSON HEIGHTS,NY,11372,S,N,35000,4.1564026,0,0,0
2748,11008,Pallab,Negoita,M,603,511-2559,EXETER,NH,3833,M,Y,10000,0.0,0,0,0
2749,11009,Loys,Henders,F,516,120-5248,LA FAYETTE,NY,13084,M,N,65000,4.330183,0,0,0
2750,11013,Eckart,Staudinger,M,203,971-3409,NORTHFIELD,TC,6778,S,Y,20000,5.0,empty,0,0
2751,11015,Shailendra,Bergevin,M,978,993-5542,SAGAMORE BEACH,MA,2562,S,N,10000,5.3,3575,0,0
